51,35,-0.0357433,-3.95422,-2.49449
52,49,-2.36038,2.5824,-4.51045
53,46,2.6759,-1.78669,-8.14454
54,53,3.34218,-1.85044,-8.88751
55,51,-0.492269,-4.67821,-1.97735
56,54,2.56919,-2.30457,-9.33051
57,42,-1.26881,0.978446,4.84502
58,54,4.10377,-1.39574,-9.34926
59,45,8.37638,1.42845,-7.12366
60,47,6.03976,4.20563,-5.26025
61,52,-2.33238,2.37681,-5.48869
62,21,2.78306,0.104789,3.85892
63,34,-2.12664,-2.17857,-3.03861
64,59,9.34046,1.16403,-7.09831
65,51,0.677861,-4.47279,-2.9655
66,57,-1.51935,1.57666,5.60618
67,64,10.2128,0.685666,-6.99766
68,61,-3.18409,1.90571,-5.71817
69,66,-0.819744,1.74101,6.30155
70,58,4.35231,-2.17287,-9.92744
71,19,-0.777272,3.32765,-3.18579
72,60,6.29251,4.46312,-4.32761
73,72,5.71445,4.96521,-3.68437
74,68,-4.01538,1.39144,-5.92908
75,61,-2.22653,3.04888,-6.22157
76,74,-4.92455,1.11922,-5.61396
77,69,-1.34919,2.40171,6.83367
78,50,1.76402,-2.99494,3.55738
79,75,-2.45869,2.61588,-7.09255
80,65,1.31929,-5.16473,-2.63415
81,77,-1.17852,3.29998,7.23861
82,42,-1.92696,0.611501,3.75324
83,62,3.7723,-0.036154,3.89822
84,70,5.06682,-2.50512,-9.31175
85,77,-2.10818,1.91472,7.26586
86,78,2.45171,-3.22403,4.24629
87,82,-2.72467,1.02148,3.311
88,76,-5.14155,1.87109,-4.99138
89,87,-3.42732,0.826141,3.9952
90,56,1.628,-2.63676,-9.39235
91,67,10.5133,-0.0988926,-7.54007
92,85,-2.37307,1.31942,8.02444
93,89,-4.11895,1.39319,3.54788
94,92,-2.44246,0.547067,8.65584
95,59,8.65121,2.21781,-7.67265
96,95,9.20235,2.81103,-8.25945
97,88,-5.74148,2.54588,-5.42119
98,84,5.51372,-3.20767,-8.75793
99,76,-5.64427,0.978267,-6.29377
100,97,-6.5434,3.13027,-5.29706
101,96,8.79613,3.16911,-9.10014
102,94,-2.56443,-0.443165,8.58829
103,70,4.26629,-1.50509,-10.6668
104,73,5.17677,5.67622,-4.13754
105,102,-3.26084,-0.771044,9.22666
106,104,5.44416,6.58457,-3.81598
107,67,11.0785,1.06529,-7.32392
108,106,4.6966,7.19672,-4.07369
109,83,4.08872,-0.466864,4.74343
110,101,8.37631,4.02939,-9.3894
111,103,3.79234,-0.83504,-11.2381
112,111,4.27685,0.0376044,-11.1769
113,86,2.90769,-3.66623,5.01866
114,111,3.28322,-0.970707,-12.0881
115,86,2.13628,-4.15405,4.05767
116,105,-2.63814,-1.12197,9.92601
117,100,-6.8395,4.08505,-5.27021
118,48,8.23697,1.07778,-4.90356
119,110,7.74234,4.28112,-10.1206
120,116,-2.65928,-1.47741,10.8605
121,114,2.31059,-1.03893,-12.3102
122,117,-7.41346,3.87885,-4.47771
123,55,-1.09331,-4.93897,-1.22187
124,63,-2.80942,-2.80145,-2.65675
125,81,-0.99531,3.71521,8.12969
126,106,6.14757,6.8491,-3.15625
127,81,-1.45555,4.12725,6.74985
128,98,5.19008,-3.88465,-9.41895
129,108,4.77572,8.07466,-4.54587
130,90,0.863943,-3.25649,-9.21303
131,130,0.479815,-4.13701,-9.49075
132,119,7.94982,5.20961,-10.4286
133,107,11.9137,0.519125,-7.38824
134,122,-8.2689,4.05549,-4.96456
135,75,-2.7699,3.86129,-6.43307
136,127,-1.16035,5.08092,6.69184
137,132,8.31744,5.4773,-11.3192
138,120,-1.68789,-1.65777,10.706
139,80,0.944977,-5.88777,-3.21476
140,133,12.2926,0.782093,-6.50095
141,122,-7.13645,4.02906,-3.52865
142,129,5.40245,8.81937,-4.31646
143,102,-2.52433,-1.39683,8.29011
144,125,-0.0575546,4.04554,8.02246
145,121,1.85273,-1.51336,-13.062
146,118,8.83696,1.80206,-4.56382
147,126,7.00326,7.36052,-3.23525
148,138,-1.38894,-1.8077,11.6484
149,128,5.42465,-4.71583,-9.92304
150,83,4.54322,0.575915,4.07442
151,148,-0.410532,-2.01232,11.6775
152,136,-0.301938,5.45576,6.34164
153,132,7.01396,5.49388,-10.6368
154,113,3.66697,-3.8521,5.64231
155,109,4.91356,-0.520481,5.30624
156,137,7.71344,5.48987,-12.1161
157,118,8.63403,0.16092,-4.94491
158,134,-8.8944,4.5441,-5.57284
159,144,0.321277,3.53117,8.79182
160,124,-3.50728,-2.9765,-1.96223
161,114,3.36767,-0.235475,-12.7606
162,123,-1.33322,-5.33379,-0.334984
163,131,0.198686,-4.82322,-8.81987
164,87,-3.24384,0.418241,2.70556
165,115,1.55642,-4.93398,4.29319
166,163,-0.65348,-5.20817,-8.46543
167,165,1.20442,-5.20965,5.18767
168,139,0.854934,-6.59071,-3.92029
169,125,-1.51838,4.15774,8.85808
170,119,7.25449,3.67364,-10.7475
171,133,12.6813,0.773958,-7.97638
172,135,-2.58308,4.6252,-7.05077
173,147,7.43056,7.96188,-3.91037
174,169,-1.98599,4.10285,9.74031
175,85,-3.04574,2.25949,7.21994
176,142,5.75297,8.78706,-5.25246
177,156,7.43285,6.23243,-12.7243
178,174,-2.31652,4.19307,10.6798
179,154,3.94145,-3.89851,6.60278
180,168,1.45464,-7.16586,-4.47665
181,159,1.10206,3.34035,9.38676
182,145,1.9918,-1.41794,-14.0477
183,151,0.396758,-2.27807,11.1506
184,149,4.8333,-5.06805,-10.6485
185,129,3.80057,8.06169,-4.767
186,120,-3.39903,-1.03121,11.3641
187,167,0.419905,-5.08665,5.79546
188,158,-9.74265,4.3105,-6.04814
189,180,2.2948,-6.85476,-4.03242
190,189,3.01636,-7.52071,-4.22178
191,183,1.35043,-2.04609,11.3421
192,188,-10.5761,3.9304,-6.44916
193,177,7.14416,7.18512,-12.8193
194,190,3.92204,-7.31608,-4.5931
195,166,-0.761604,-5.61816,-9.37109
196,192,-11.2262,4.11991,-5.71332
197,196,-12.0232,4.26941,-5.12809
198,192,-11.0936,3.92433,-7.30482
199,175,-4.02731,2.29215,7.40822
200,182,1.59966,-0.548538,-14.3483
201,155,4.88455,0.00283771,6.15788
202,149,5.81393,-5.33234,-9.23865
203,198,-11.8569,3.35735,-7.61452
204,105,-4.2172,-0.535653,9.39976
205,99,-5.53634,0.0637542,-6.68366
206,199,-4.56472,2.71975,6.68134
207,193,7.3484,8.00354,-13.3564
208,157,8.14818,-0.129331,-4.12047
209,112,5.04786,0.0695639,-11.813
210,182,2.06856,-2.37396,-14.3308
211,197,-12.8944,4.75218,-5.21754
212,151,-0.65083,-2.88989,12.0924
213,210,2.89815,-2.566,-14.8551
214,179,4.58772,-3.72366,7.34559
215,208,8.06083,-1.12367,-4.18092
216,202,6.3946,-5.82213,-9.88898
217,140,12.5373,1.69531,-6.17511
218,205,-5.93719,-0.646582,-6.1051
219,142,5.12284,9.77746,-4.37887
220,141,-7.20802,4.41959,-2.61085
221,178,-1.42102,4.44341,11.0477
222,206,-5.54726,2.55111,6.60274
223,220,-6.48139,4.64894,-1.96324
224,117,-6.22595,4.72316,-4.80504
225,205,-5.44036,-0.0322189,-7.67441
226,203,-12.7589,3.78912,-7.60447
227,211,-13.702,5.16136,-4.79293
228,180,0.857803,-7.65333,-5.11396
229,176,6.50365,9.38207,-5.53956
230,214,5.23637,-3.03529,7.67024
231,197,-12.5325,3.57183,-4.62415
232,207,6.96182,8.91941,-13.4647
233,152,-0.662379,6.08383,5.65201
234,165,2.0517,-5.77947,4.09356
235,202,5.1678,-6.09556,-9.24085
236,218,-6.86474,-0.905719,-6.37436
237,228,-0.0824198,-7.92447,-4.90789
238,146,9.0854,1.96118,-3.60833
239,186,-4.0999,-1.37129,11.9911
240,201,5.73433,0.319463,6.57934
241,172,-1.96253,5.16082,-7.62351
242,232,6.87511,9.85537,-13.806
243,239,-4.91725,-0.953722,12.3881
244,216,7.07047,-6.55891,-9.90746
245,229,7.17008,10.031,-5.90675
246,221,-0.636375,3.99829,11.4793
247,238,9.81402,1.68733,-2.98054
248,150,5.22774,1.26544,3.83778
249,190,3.14218,-8.46911,-4.51283
250,160,-4.39981,-3.14303,-2.38134
251,209,5.99967,-0.112363,-11.5661
252,245,6.42279,10.6512,-6.14509
253,246,0.213994,4.42257,11.7905
254,244,7.75263,-6.44354,-10.6295
255,219,4.69148,10.5249,-3.87368
256,136,-1.82281,5.81273,6.85184
257,256,-1.69549,6.49057,7.57594
258,233,-1.01796,6.75595,5.00252
259,200,1.46235,0.440252,-14.2896
260,147,6.83574,8.06571,-2.54632
261,250,-5.38982,-3.00282,-2.36607
262,235,5.7137,-6.69751,-8.65806
263,243,-5.05766,-0.825448,13.3699
264,263,-4.48383,-1.0569,14.1554
265,171,12.5661,1.72877,-8.25034
266,253,0.503513,4.31547,12.7416
267,260,6.94445,8.99988,-2.20643
268,222,-5.82089,3.28875,7.22001
269,212,-0.686481,-3.30155,13.003
270,263,-5.74737,-0.128161,13.565
271,255,4.11114,11.0402,-4.50431
272,191,1.55059,-2.28669,12.2919
273,270,-6.07247,0.644225,13.0193
274,232,6.89513,8.73183,-14.4447
275,265,13.523,1.86896,-8.5047
276,274,6.58084,8.72801,-15.394
277,207,8.12641,7.7209,-13.9175
278,258,-1.87394,6.88012,4.50064
279,271,4.08716,11.8301,-3.89154
280,275,13.9775,1.00366,-8.71612
281,237,-0.991,-7.58065,-5.14509
282,231,-13.4263,3.24876,-4.93535
283,188,-9.75286,5.25455,-6.3778
284,194,4.68187,-7.55247,-3.98748
285,255,4.37328,10.2557,-2.96469
286,227,-14.0342,5.89906,-4.20518
287,204,-4.36928,-1.52401,9.39568
288,80,1.4607,-5.48517,-1.69749
289,284,5.21581,-8.38974,-3.8696
290,271,4.09823,11.7812,-5.17574
291,285,3.798,10.4137,-2.16214
292,266,0.574659,5.01625,13.4515
293,161,4.06633,-0.167284,-13.4728
294,283,-10.0759,5.93818,-7.03223
295,292,0.176966,5.93013,13.5331
296,247,9.77963,1.76239,-1.98395
297,240,6.39929,0.287035,7.32551
298,217,13.2017,1.17235,-5.64121
299,298,13.7669,1.54915,-4.90735
300,258,-0.452671,7.57983,5.04329
301,261,-6.19097,-3.53596,-2.09421
302,263,-5.79334,-1.43742,13.6601
303,295,0.892893,6.36366,14.0804
304,276,6.07934,9.13873,-16.1555
305,296,10.5621,1.83576,-1.36555
306,269,-0.745985,-3.97436,13.7405
307,225,-6.19597,0.469982,-8.09495
308,286,-14.7178,5.78332,-3.48456
309,303,1.60318,6.20491,14.7662
310,295,-0.594687,6.54172,13.7078
311,235,4.64465,-6.72694,-9.81328
312,289,5.08144,-9.283,-3.44062
313,280,14.6204,1.23608,-9.44594
314,187,0.436361,-5.94927,6.30105
315,300,0.422703,7.85621,5.43994
316,315,1.36088,7.69463,5.74607
317,223,-6.66772,5.55181,-1.57581
318,314,-0.546684,-6.03796,6.46154
319,302,-6.71286,-1.10888,13.8759
320,310,-1.19313,7.16235,14.2145
321,306,-0.999775,-4.81971,13.2704
322,242,6.63406,10.8237,-13.7414
323,252,6.349,11.2309,-6.95657
324,299,14.087,0.789377,-4.34138
325,277,9.02095,7.30935,-13.7431
326,236,-7.11077,-1.79389,-5.98625
327,323,7.22574,11.692,-6.81973
328,317,-5.92417,5.58404,-0.907901
329,279,3.97801,12.6237,-3.2929
330,259,1.89153,0.649103,-15.1684
331,322,6.27992,11.599,-14.2645
332,234,1.99157,-6.77641,4.0437
333,278,-2.32875,7.69775,4.85366
334,325,9.48042,6.99573,-14.5741
335,320,-0.74424,8.05585,14.2271
336,246,-0.904755,3.166,11.9643
337,332,2.51568,-7.01327,3.22565
338,319,-6.64257,-1.70321,14.677
339,333,-3.10612,8.3267,4.84268
340,254,8.25505,-6.84199,-11.3968
341,195,-0.545826,-6.03478,-10.2542
342,329,3.41358,13.4485,-3.26019
343,270,-6.29974,0.317619,14.2694
344,294,-9.89377,6.69973,-7.65421
345,297,7.2484,-0.194355,7.10808
346,91,10.0751,-0.997703,-7.52667
347,314,0.627295,-6.68924,6.94601
348,329,4.93668,12.8144,-3.50405
349,339,-3.91302,8.73649,5.26811
350,282,-14.2447,2.70323,-4.75501
351,345,7.64397,-0.305898,8.01972
352,330,1.08094,0.653419,-15.754
353,313,15.5735,1.46281,-9.64642
354,304,6.61589,9.83129,-16.6376
355,237,0.173247,-8.66377,-4.28493
356,326,-7.36667,-2.75909,-5.93246
357,344,-10.718,6.93018,-8.17138
358,251,6.42111,-0.142419,-12.4724
359,334,9.3992,6.02056,-14.7801
360,289,6.19335,-8.23412,-4.01169
361,343,-7.02691,0.926351,14.5867
362,338,-6.48313,-2.49805,15.2625
363,350,-14.4838,2.45409,-3.81651
364,351,7.59135,-0.529287,8.99302
365,156,7.08103,4.99063,-12.7084
366,321,-0.0589318,-5.01367,12.9925
367,345,7.8193,0.45616,6.60718
368,361,-7.98284,0.755397,14.348
369,347,1.52942,-6.91971,7.3108
370,357,-11.0735,6.64391,-9.06114
371,321,-1.42248,-5.71362,13.1213
372,318,-1.1348,-5.98744,7.26874
373,309,1.30624,6.75308,15.5481
374,370,-10.3523,6.68254,-9.75271
375,312,5.44747,-10.2136,-3.43725
376,352,1.16652,0.457345,-16.7308
377,362,-6.79073,-3.24325,15.8541
378,371,-1.26169,-6.40264,13.828
379,222,-6.40784,2.04248,6.62943
380,245,7.99251,10.1376,-5.34797
381,324,13.9985,0.381578,-3.43261
382,248,5.33843,2.09729,4.38162
383,323,6.15427,12.1066,-7.39843
384,376,0.62444,1.02629,-17.3493
385,316,1.81317,8.25532,5.05248
386,304,5.1731,9.5607,-16.1815
387,373,2.17525,6.83179,16.0366
388,378,-1.43783,-6.55254,14.8008
389,363,-15.159,2.33173,-3.08907
390,304,5.97105,8.58899,-16.9838
391,342,2.71898,14.07,-2.89784
392,341,-1.49901,-5.84131,-10.4866
393,354,7.60765,9.81701,-16.5103
394,320,-2.03196,7.20302,13.6716
395,389,-15.9926,2.23436,-3.63275
396,320,-1.508,7.2227,15.1617
397,214,4.79967,-4.68667,7.1792
398,178,-2.97233,4.13196,11.4322
399,305,10.5421,2.05434,-0.389937
400,370,-11.7105,7.14592,-9.64618
401,360,7.09867,-8.20709,-3.58782
402,230,6.01773,-3.39277,7.15869
403,335,-1.00696,8.99849,14.0212
404,337,1.89069,-7.42127,2.56012
405,308,-14.9908,6.74385,-3.53792
406,224,-5.96035,5.42384,-5.46723
407,355,-0.457047,-8.58978,-3.5121
408,372,-1.6637,-6.82806,7.15207
409,349,-4.56396,9.17589,4.64908
410,309,2.43743,6.24088,14.216
411,280,14.4835,0.356448,-8.14597
412,341,0.207882,-6.41906,-10.7873
413,330,2.6157,1.27156,-15.4652
414,369,1.79555,-7.85051,7.56137
415,264,-3.76886,-0.659654,14.7308
416,377,-7.2435,-4.08871,15.571
417,386,4.79699,10.137,-16.9071
418,383,5.9635,13.0767,-7.24784
419,368,-8.70609,1.44137,14.4277
420,378,-1.25276,-7.35785,13.5322
421,363,-14.5751,1.4669,-3.94738
422,404,1.48843,-8.15834,3.10319
423,408,-1.33808,-7.55759,7.75353
424,384,-0.117728,1.3546,-16.765
425,420,-1.08539,-8.19249,14.0569
426,227,-14.2485,5.24925,-5.6258
427,367,7.84377,-0.309548,5.96446
428,356,-8.2849,-2.59064,-5.57402
429,250,-4.43451,-3.56405,-3.28773
430,417,4.01604,9.51495,-16.9637
431,381,14.7224,-0.305089,-3.4987
432,392,-2.10431,-5.31212,-11.0812
433,340,8.05732,-6.99927,-12.3644
434,396,-1.32968,6.31131,15.5326
435,433,7.26767,-6.89349,-12.9688
436,364,7.94106,-0.154284,9.85155
437,317,-7.24378,6.28606,-1.21661
438,437,-7.16099,7.18395,-1.64898
439,385,2.56222,8.90921,5.15904
440,416,-7.47686,-5.0196,15.2899
441,428,-9.20564,-2.56123,-5.96309
442,439,3.28791,9.51592,4.83459
443,426,-14.6188,5.2596,-6.55463
444,443,-15.1608,5.61693,-7.31525
445,213,2.7743,-3.15534,-15.6534
446,409,-5.02207,10.0578,4.76055
447,340,9.20652,-7.06169,-11.6124
448,353,15.9369,2.30062,-10.0538
449,431,15.1613,-0.724643,-2.70412
450,384,1.33705,0.980779,-18.0493
451,402,6.93498,-3.70559,7.40524
452,272,1.63406,-2.49457,13.2665
453,438,-7.08519,7.92613,-2.31488
454,388,-0.514004,-6.30763,15.095
455,446,-4.86687,10.611,5.57897
456,311,4.90559,-7.65305,-10.0857
457,348,5.0512,13.5324,-2.81751
458,405,-15.6536,7.24945,-4.09028
459,449,15.7788,-0.910324,-1.93978
460,447,10.1195,-7.12235,-11.2088
461,459,16.378,-0.322197,-1.39658
462,455,-5.61203,10.258,6.14472
463,430,3.61914,9.66685,-17.8689
464,435,7.80796,-7.05065,-13.7955
465,374,-10.4696,7.19529,-10.6032
466,462,-6.52498,9.85633,6.07264
467,460,10.2752,-8.10996,-11.2283
468,414,2.04714,-8.81587,7.49231
469,455,-5.08221,11.5438,5.28988
470,395,-16.871,2.41053,-3.1886
471,254,8.42063,-5.69984,-10.6032
472,387,2.51119,6.40428,16.8758
473,400,-12.2975,7.76356,-10.1696
474,469,-5.42626,12.4701,5.13608
475,419,-8.42113,1.89869,15.2701
476,474,-5.64101,13.4467,5.12695
477,441,-9.12571,-3.53632,-5.75618
478,467,10.9705,-8.12735,-11.9468
479,454,-0.155646,-6.17107,16.0186
480,390,6.60808,7.86301,-17.2429
481,410,2.80045,6.73588,13.4266
482,450,1.74696,0.704463,-18.9186
483,425,-1.22974,-9.13949,14.3439
484,459,15.5466,-1.80909,-1.56793
485,482,1.87519,1.4037,-19.6219
486,483,-0.667413,-9.92953,14.5881
487,482,2.71818,0.513058,-19.0604
488,424,-1.075,1.17265,-16.9897
489,396,-2.02191,8.00434,15.5151
490,476,-5.78201,14.3783,4.79199
491,465,-10.8336,7.11297,-11.5309
492,401,7.87498,-7.57695,-3.57154
493,452,1.58624,-2.56351,14.263
494,380,8.70874,9.54994,-5.7244
495,418,6.56477,13.7204,-7.72121
496,399,10.4266,1.42119,0.37542
497,429,-4.87788,-4.10853,-3.99974
498,249,2.71588,-9.37289,-4.47477
499,475,-8.67754,1.68059,16.2117
500,408,-2.53699,-6.82816,6.66486
501,368,-8.68793,0.109614,14.6409
502,473,-12.9235,8.53858,-10.2558
503,410,3.25394,5.67149,14.3114
504,331,6.2257,12.3837,-14.8819
505,406,-5.66846,6.11435,-6.12905
506,375,5.65439,-10.6366,-2.55508
507,478,11.6451,-7.40649,-12.1057
508,504,6.97127,12.9841,-15.1711
509,287,-5.35671,-1.42292,9.51719
510,502,-12.9519,9.44792,-10.6709
511,510,-12.2075,9.90017,-10.1796
512,436,8.21572,0.580022,10.4723
513,392,-1.74658,-6.71061,-10.9144
514,382,6.27682,2.43513,4.30892
515,511,-12.7404,10.276,-9.42146
516,515,-12.7062,10.6286,-8.48631
517,491,-11.0502,6.93442,-12.4907
518,387,1.95935,7.75062,16.3669
519,464,8.58812,-6.44177,-13.939
520,367,8.739,0.213382,6.91574
521,508,6.45826,13.8288,-15.3238
522,435,6.68361,-6.40346,-13.6159
523,485,1.52047,1.13912,-20.5187
524,486,-1.15551,-10.0532,15.4521
525,442,4.21568,9.22528,5.06862
526,479,-0.0233272,-7.00052,16.5613
527,470,-17.4128,2.59841,-4.00789
528,517,-11.2615,7.08954,-13.4558
529,375,5.59318,-10.9068,-4.14308
530,434,-1.67724,5.39815,15.3197
531,524,-0.760139,-10.9625,15.3223
532,516,-13.4925,10.7175,-7.87483
533,470,-17.3237,1.81036,-2.5291
534,439,2.34978,9.37749,6.0167
535,474,-6.13649,12.5203,4.43391
536,532,-14.3933,10.5473,-7.47535
537,461,17.3271,-0.630335,-1.33051
538,489,-2.75576,8.6644,15.6757
539,272,2.09339,-1.46337,12.4577
540,457,5.4528,14.2267,-2.2203
541,513,-1.2875,-7.05678,-11.7326
542,531,0.231043,-10.9694,15.1899
543,477,-8.78325,-4.28846,-5.19315
544,440,-7.29652,-5.99323,15.4297
545,353,16.3511,1.53353,-9.02164
546,523,1.10944,0.99999,-21.4196
547,533,-17.8149,1.35725,-1.7852
548,523,2.32969,1.47851,-20.9982
549,430,3.42179,10.0442,-16.3582
550,391,2.10839,13.465,-2.3868
551,478,11.5102,-8.66265,-11.297
552,519,9.49258,-6.48437,-14.3635
553,399,11.5116,2.07929,-0.14605
554,359,9.41297,5.02913,-14.9101
555,513,-2.37957,-7.44552,-11.1578
556,334,10.452,7.00825,-14.8104
557,547,-18.339,0.533157,-1.57045
558,540,4.83234,14.8841,-1.79271
559,557,-19.0196,0.0921461,-2.1556
560,543,-8.4256,-5.12872,-4.78565
561,557,-18.6599,0.232543,-0.672304
562,542,0.922238,-10.8758,15.9065
563,562,1.72092,-10.6026,16.4427
564,432,-2.34159,-4.92418,-11.9718
565,518,2.80522,8.12364,16.7482
566,488,-2.01526,1.0911,-16.6592
567,356,-7.55728,-3.04031,-6.87298
568,436,8.87641,-0.466807,10.0173
569,546,0.927819,0.0362985,-21.2239
570,521,6.07952,14.7058,-15.0282
571,446,-5.19604,9.98347,3.77861
572,538,-3.1683,9.3801,16.2392
573,563,2.12694,-9.97992,17.1116
574,537,17.8629,-0.367993,-0.527959
575,394,-2.87128,6.78306,13.3264
576,536,-15.1235,9.87975,-7.62087
577,536,-14.2244,10.2862,-6.52493
578,573,1.99938,-10.4541,17.9827
579,495,6.88624,14.2416,-8.51178
580,574,18.6985,-0.917248,-0.528143
581,541,-1.23765,-7.46353,-12.6448
582,458,-15.1913,8.12436,-3.94611
583,568,9.17523,-0.53584,10.9691
584,267,7.71754,8.8878,-1.58212
585,570,5.44417,15.3469,-15.4586
586,527,-18.3345,2.97557,-4.09862
587,490,-4.86011,14.7049,4.58353
588,535,-7.03019,12.6019,4.8751
589,458,-16.4794,7.63241,-3.67641
590,585,6.06197,15.6699,-16.1755
591,576,-15.5512,10.0296,-8.51227
592,529,6.3267,-11.5597,-3.95399
593,544,-7.2713,-6.44587,16.321
594,562,1.57402,-11.2712,15.2594
595,517,-11.2461,5.96593,-12.6445
596,393,8.08273,9.55164,-17.3492
597,494,9.69022,9.42768,-5.57691
598,593,-7.8331,-7.09797,16.8301
599,403,-0.573056,9.87279,13.8036
600,545,17.1604,2.00637,-8.6731
601,499,-9.3048,2.45813,16.2561
602,468,2.8594,-8.54658,8.00971
603,581,-1.54751,-7.62811,-13.5812
604,600,18.1392,2.0249,-8.46904
605,453,-7.89826,8.50825,-2.30805
606,512,7.93378,0.661244,11.4283
607,464,7.90728,-7.83407,-14.409
608,422,1.43961,-9.15381,3.18479
609,580,18.9508,-1.6158,0.141475
610,586,-18.9593,2.29421,-4.47979
611,155,5.51537,-0.914944,4.61181
612,500,-2.80441,-7.78613,6.56097
613,605,-7.66446,9.38361,-2.73123
614,548,3.2024,1.34407,-21.4676
615,559,-19.8879,0.0251089,-2.64704
616,440,-8.36815,-4.73807,14.9345
617,609,18.6625,-2.41796,0.664358
618,590,5.72959,16.5502,-16.5141
619,569,1.43732,-0.270985,-22.0276
620,560,-8.17893,-6.07255,-4.5658
621,522,5.95244,-6.86989,-14.1137
622,531,-1.43866,-11.5814,15.718
623,505,-5.82617,6.06828,-7.11545
624,609,19.7826,-1.36735,0.637849
625,597,10.6024,9.58144,-5.95666
626,594,1.58539,-11.4461,14.2748
627,477,-10.0454,-3.91355,-5.64757
628,604,18.5843,2.20182,-7.59121
629,619,1.31875,-1.16457,-22.4605
630,620,-7.86943,-7.02264,-4.60495
631,522,6.52181,-5.58551,-14.1679
632,626,2.04578,-12.2877,14.5572
633,583,10.0719,-0.81802,10.628
634,578,1.45671,-10.8597,18.7182
635,589,-17.1517,7.50783,-4.40616
636,608,1.11559,-9.47878,2.2963
637,307,-6.69424,0.486674,-8.96181
638,618,6.28279,17.012,-15.8208
639,614,3.56948,1.04835,-22.3495
640,226,-13.242,3.66957,-8.47179
641,451,7.66195,-4.15099,6.88261
642,530,-2.57293,5.01766,15.5499
643,628,19.4776,1.84176,-7.32232
644,629,1.99446,-1.25826,-23.1917
645,632,1.48273,-12.8693,13.9701
646,556,11.1501,6.41957,-14.4028
647,618,6.23588,17.1292,-17.1531
648,610,-18.9975,2.59685,-5.43212
649,636,0.616213,-10.345,2.28141
650,624,19.7645,-0.517813,1.16506
651,588,-7.74235,12.5279,5.57321
652,650,19.0686,-0.240464,1.82747
653,598,-8.08553,-7.79984,17.4961
654,606,8.02749,0.776451,12.4172
655,634,1.67887,-11.3477,19.5624
656,491,-9.87531,6.98271,-11.7853
657,503,4.05973,5.85061,14.8759
658,654,8.32117,0.910908,13.3636
659,463,3.74444,8.93035,-18.5337
660,587,-4.63416,15.6788,4.60606
661,536,-14.481,11.4563,-7.06788
662,639,4.49115,0.669658,-22.2651
663,619,0.639267,-0.0551268,-22.5902
664,645,1.92055,-13.6177,13.4719
665,621,5.34717,-7.65264,-14.2585
666,561,-19.6164,0.317518,-0.393237
667,572,-3.80098,9.97451,16.7356
668,624,20.5051,-1.05461,0.0213097
669,624,20.5221,-1.58763,1.27393
670,493,2.04327,-3.05212,15.0062
671,281,-1.49215,-8.36134,-5.5184
672,646,12.1402,6.56031,-14.4089
673,419,-8.93029,2.34128,14.0536
674,448,16.7424,2.85235,-10.2702
675,635,-18.0907,7.57664,-4.06911
676,558,5.04773,15.7605,-1.36205
677,658,8.2274,0.106879,13.9508
678,507,12.6145,-7.61597,-11.9775
679,592,7.19292,-11.9163,-4.30399
680,480,7.08237,7.29874,-17.9186
681,555,-2.95725,-8.05986,-10.6203
682,500,-3.50858,-6.62992,6.53563
683,648,-18.481,2.54737,-6.28698
684,445,3.27749,-2.84509,-16.46
685,638,6.67919,17.9284,-15.8763
